movie_id,cast_id,cast_name,actor_gender,actor_id,cast_character
76341,125,"Greg Van Borssum",0,125,"Ripsaw Imperator / The Breakman"
248774,125,"Kevin Perez",0,125,"Extra Bar / Comedy Club"
1585,126,"Max Wagner",2,126,"Cashier / Nick's Assistant Bouncer (uncredited)"
1891,126,"Chris Parsons",0,126,Stormtrooper/Snowtrooper
248774,126,"Maresa Poniteh",0,126,"Extra Bar / Comedy Club"
268920,126,"William Schaff",0,126,"Biker / Bar Patron / Cop"
1891,127,"Trevor Butterfield",0,127,Stormtrooper/Snowtrooper
248774,127,"Courtney Pressler",0,127,"Extra Bar / Comedy Club"
1891,128,"Christopher Bunn",0,128,Stormtrooper/Snowtrooper
248774,128,"Giselle Ramirez",0,128,"Extra Bar / Comedy Club"
18,129,"Clifton Lloyd Bryan",0,129,"Mondoshawan / Mangalore Aknot / Airport Guard"
1891,129,"Quentin Pierre",0,129,Stormtrooper/Snowtrooper
248774,129,"Judith Reid",0,129,"Extra Bar / Comedy Club"
1891,130,"Keith Swaden",0,130,Stormtrooper/Snowtrooper
248774,130,"Sarina Roma",0,130,"Extra Bar / Comedy Club"
102382,131,"Michael Massee",2,131,"Gustav Fiers / The Gentleman"
248774,131,"Daniel Rubenstein",0,131,"Extra Bar / Comedy Club"
11615,132,"Johnny Bartee",0,132,"Protestor / Prison Inmate (uncredited)"
248774,132,"Sarah Salih",0,132,"Extra Bar / Comedy Club"
18,133,"Kevin Molloy",0,133,"Mondoshawan / Ground Crew"
1422,133,"Adam Masnyk",0,133,"Southie Teen / Soccer Player (uncredited)"
1892,133,"Hugh Spight",0,133,"Gameorrean Guard/Elom/Mon Calamari"
248774,133,"Jonathan Sessa",0,133,"Extra Bar / Comedy Club"
107846,134,"John L. Armijo",0,134,"Inmate / Moroccan Cop"
248774,134,"Joe Sheperd",0,134,"Extra Bar / Comedy Club"
248774,135,"Danielle Sinay",0,135,"Extra Bar / Comedy Club"
61791,136,"Terry Notary",0,136,"Rocket / Bright Eyes"
248774,136,"Conrad Smith",0,136,"Extra Bar / Comedy Club"
3981,137,"Audrey Wasilewski",1,137,"Secretary with Danish / Kitchen Secretary"
248774,137,"Lyra Smith",0,137,"Extra Bar / Comedy Club"
770,138,"Phillip Trent",0,138,"Gentleman / Bearded Confederate on Steps of Tara"
216282,138,"Sandra Kwiatkowski",1,138,"Graduation Attendee / Rescued Tonwsperson"
248774,138,"David Teitel",0,138,"Extra Bar / Comedy Club"
248774,139,"Noah Terrien",0,139,"Extra Bar / Comedy Club"
11615,140,"Wade Couturiaux",0,140,"College Student / Activist (uncredited)"
39254,140,"Douglas King II",0,140,"Zoo Fight Fan / Spectrum Roadie (uncredited)"
150689,140,"Julian Seager",0,140,"Townsperson / Tavern Drinker (uncredited)"
248774,140,"Frank Tufano",0,140,"Extra Bar / Comedy Club"
18,141,"Roger Monk",0,141,"Flying Cop / Military Technician"
1422,141,"Shawn Fogarty",0,141,"Pedestrian / Businessman (uncredited)"
248774,141,"Alison Vingiano",0,141,"Extra Bar / Comedy Club"
261023,141,"Amanda Blattner",0,141,"Parade Spectator / Pancake Breakfast Patron (uncredited)"
9762,142,"Towanda Underdue",0,142,"Hip Hop Dancer / Omar Party Dancer"
168259,142,"Nathalie Kelley",1,142,"Neela (uncredited / archive)"
248774,142,"Tiffany Von Higgins",0,142,"Extra Bar / Comedy Club"
80585,143,"Anna Crossley",1,143,"Protestor / Pedestrian"
168259,143,"Tego Calder\u00f3n",2,143,"Leo (uncredited / archive)"
248774,143,"Elizabeth Weitzer",0,143,"Extra Bar / Comedy Club"
168259,144,"Don Omar",0,144,"Santos (uncredited / archive)"
248774,144,"Jamie Williams",0,144,"Extra Bar / Comedy Club"
80585,145,"Ellen Marguerite Cullivan",1,145,"The Bourbon Room Rocker / Dancer"
248774,145,"Jonathan Wilson",0,145,"Extra Bar / Comedy Club"
3981,146,"Harmony Rousseau",1,146,"Sloane / Curtis Receptionist"
114150,146,"C.J. Perry",1,146,"Opening Bellas #9 / Footnote #5"
150689,146,"Georgie-May Tearle",1,146,"Townsperson / Courtier / Ball Guest  (uncredited)"
248774,146,"Jordan Winsett",0,146,"Extra Bar / Comedy Club"
3981,147,"Lisa Long",1,147,"Sloane / Curtis Executive"
6972,147,"William Gabriel",2,147,"Drover / Guest / Waiter (uncredited)"
150689,147,"Dolapo Umar",0,147,"Slipper Maiden / Townsperson       (uncredited)"
248774,147,"Bryan Woodward",0,147,"Extra Bar / Comedy Club"
248774,148,"Isabel Yellin",0,148,"Extra Bar / Comedy Club"
68728,149,"Kef Lee",0,149,"Roustabout / Quadling Chimney Sweeper (uncredited)"
248774,149,"Julie Zimmer",0,149,"Extra Bar / Comedy Club"
248774,150,"Franklin Zitter",0,150,"Extra Bar / Comedy Club"
216282,151,"Ralph A. Recchia",0,151,"Parent / Townsperson"
82695,153,"Rachel Stanley",0,153,"Ensemble Lovely Ladies / Ensemble Wedding Dancers"
3981,155,"Cristine Rose",1,155,"Sloane / Curtis Attorney"
43074,155,"Kristen Annese",0,155,"Ghost Prostitute / College Student (uncredited)"
10661,156,"Roni Meron",1,156,"Hot Girl / Waitress"
13475,156,"Owen Martin",0,156,"Alien Cadet / Enterprise Crew (uncredited)"
228165,157,"Carlos Alazraqui",2,157,"Seagull / Dead Parrot (voice)"
106646,158,"Chris J. Cullen",0,158,"Court Officer / Broker (uncredited)"
228165,158,"Nolan North",2,158,"Seagull / Dead Parrot / Pigeon Cabbie (voice)"
297761,158,"Alain Chanoine",0,158,"Gerard Davis / Incubus"
4982,159,"Hristo Hristov",0,159,"Bookie / Soldier (uncredited)"
39254,159,"Melissa Marra",1,159,"Fight Fan / Fair Goer (uncredited)"
228165,159,"Paul Tibbitt",0,159,"Kyle / Helpful Angry Mob Member (voice)"
11615,160,"Nicole R. Roberts",1,160,"Protester / Party Girl (uncredited)"
228165,160,"Jill Talley",1,160,"Karen (the Computer Wife) / Harold\u2019s Wife / Ice Cream Cone #2 (voice)"
228165,161,"Dee Bradley Baker",2,161,"Sandals / Customer #1 / Fish on Bubble / Perch Perkins / Angry Fish / Maple Syrup Jar / Waffle / Ice Cream Cone #1 / Furballs / Giant Cute Kitty / Rainbow / Spotlight Guard / Angry Guard #1 / Tough Mob Member (voice)"
9716,162,"Tina Paul",1,162,"Mannequin / Harry Winston Dancer"
43074,162,"Erin Katrina Hayes",0,162,"Coffeeshop Patron / Concert Goer (uncredited)"
228165,162,"Sirena Irwin",1,162,"Computer Voice / Shocked Mob Member (voice)"
68735,163,"Dean Redman",2,163,"Varis / Caged Frostwolf"
39254,165,"Ralph H. Meyer",0,165,"Cowboy / Upscale Fan (uncredited)"
271110,165,"Jackson Spidell",0,165,"Josef / Super Soldier #1"
166424,169,"Miles Teller",2,169,"Reed Richards / Mr. Fantastic"
324668,169,"Jeremy Angel",0,169,"ExoCon Photographer / Conventioneer (uncredited)"
597,172,"Mike Butters",2,172,"Musician / Baker"
68718,172,"Carl Singleton",0,172,"Carl / House Servant"
214756,172,"Lexie Contursi",0,172,"Piano / Ginger Girl (uncredited)"
318846,172,"Dominique Hayes",0,172,"Casino Patron / Pool Party goer"
36586,174,"Pete Lee-Wilson",2,174,"Blood Bank Doctor / Reaper"
9716,175,"Luis Martin Perez",2,175,"Harry Winston Dancer / Hospital Dancer / Ghost Dancer / Groucho Party Dancer"
36586,175,"Paul Kasey",0,175,"Blood Bank Guard / Reaper"
102382,175,"Paul Giamatti",2,175,"Aleksei Sytsevich / The Rhino (Uncredited)"
87101,176,"Brett Azar",2,176,"Guardian - Young / Terminator T-800"
241259,176,"Alexander Bracq",2,176,"Witzender / Vendor"
9716,178,"Helen Miles",1,178,"Nurse / The Helen Miles Singers"
597,179,"Griffin Howell",0,179,"1st Class Passenger / Praying Man"
9693,179,"Andy Callaghan",0,179,"Riot Policeman / Soldier (uncredited)"
9716,179,"Arlene Martin",1,179,"Nurse / The Helen Miles Singers"
818,180,"John Travolta",2,180,"John Travolta / Famous Goldmember ('Austinpussy')"
324668,180,"Tom Bonello",0,180,"High Roller / Driver (uncredited)"
818,181,"Danny DeVito",2,181,"Danny DeVito / Famous Mini Me ('Austinpussy')"
818,182,"Kevin Spacey",2,182,"Kevin Spacey / Famous Dr. Evil ('Austinpussy')"
818,183,"Tom Cruise",2,183,"Tom Cruise / Famous Austin ('Austinpussy')"
3981,184,"Judy Carmen Gonzalez",1,184,"Taxi Caller / Walker (uncredited)"
39254,184,"Nicholas Ritz",0,184,"Fair Goer / Fight Fan Panaramic / Fight Fan Metro / Fight Fan Zoo (uncredited)"
43074,184,"Chaunty Spillane",1,184,"Show Girl Ghost/Double for Gertrude Aldridge Ghost & Bess Rous"
43074,185,"Chaunty Spillane",1,185,"Show Girl Ghost (uncredited)/Double for Gertrude Aldridge Ghost & Bess Rous"
3981,188,"TJ Martin",2,188,"Police Detective / Day Player (uncredited)"
24428,188,"Damion Poitier",2,188,"Thanos / The Mad Titan (Uncredited)"
324668,188,"Nicole Chauvet",1,188,"High Roller / Conventioneer (uncredited)"
9341,190,"Benjamin Barton",0,190,"Scientist / Extra       (uncredited)"
39254,191,"Daryl M. Simpson",0,191,"Fight Fan / Robot Roadie (uncredited)"
324668,191,"Constance Consola",1,191,"ExoCon Vendor / Conventioneer (uncredited)"
597,192,"Ryan McClurkin",0,192,"2nd Class Passenger / Engine Room Crewman"
291805,192,"Oliver Jolliffe",0,192,"TV Camera Man / Stage Crew (uncredited)"
324668,197,"Roger Julian Cross",0,197,"ExoCon Conventioneer / Pedestrian (uncredited)"
39254,200,"Morris Lee Sullivan",0,200,"Cowboy at Rodeo / Robot Fight Fan (uncredited)"
324668,200,"Darlene Dalmaceda",1,200,"Casino Patron / Pedestrian (uncredited)"
80585,201,"Scott Opiela",0,201,"Bourbon Room Roadie / Venice Beach Lead Guitar"
297761,202,"Shane Clinton Jarvis",0,202,"US Marshal / Military Escort"
214756,204,"Julie Schmid",0,204,"Piano / Ginger Girl (uncredited)"
102899,205,"Paul Rudd",2,205,"Scott Lang / Ant-Man"
324668,207,"Andrew Dunkelberger",0,207,"Squatter / Cyberhub Hacker (uncredited)"
102899,208,"Corey Stoll",2,208,"Darren Cross / Yellowjacket"
102899,210,"Anthony Mackie",2,210,"Sam Wilson / Falcon"
1771,211,"Ben Uttley",2,211,"HYDRA Guard / HYDRA Pilot"
228165,225,"Mr. Lawrence",2,225,"Plankton / Plankton Robot / News Anchor Fish / Mob Member (voice)"
314,227,"Bobby Silva",0,227,"Thug / Thief"
80585,228,"Frank Tedesco",0,228,"Sunset Strip Dude / Cafe Patron"
68718,230,"Elton LeBlanc",2,230,"Cleo Club Patron / Polly Wolly Singer (uncredited)"
297761,232,"Jamie Soricelli",1,232,"Club Patron / Naughty Waitress"
640,233,"Ellis Hall",0,233,"Piano Player / Singer"
3083,234,"Harry Depp",2,234,"Hat Salesman / Secretary"
49026,236,"Grant Babbitt",0,236,"Angry Mobster / Prisoner (uncredited)"
80585,236,"Jason Wool",0,236,"Record Store Customer / Rocker / Bouncer / Taxi Driver"
324668,243,"Dolly Jagdeo",1,243,"Pedestrian / Caf\u00e9 Customer (uncredited)"
49026,245,"Frank Fata",0,245,"Prisoner / Thug (uncredited)"
324668,250,"Jemarko Jones",0,250,"Conventioneer / Dishwasher (uncredited)"
49026,251,"John W. Iwanonkiw",2,251,"Gotham Police Officer / Fan (uncredited)"
818,271,"Steven Spielberg",2,271,"Steven Spielberg / Famous Director"
49026,272,"Jackson Nunn",0,272,"Prisoner / Thug (uncredited)"
49026,275,"Salomon Passariello",0,275,"Prisoner / Mob (uncredited)"
324668,277,"Andy Mihalache",0,277,"Businessman / City Worker (uncredited)"
324668,289,"Angelo Olivier",0,289,"Reporter / Rioter (uncredited)"
324668,309,"Mark Sawtelle",0,309,"Bus Passenger / Pedestrian (uncredited)"
324668,315,"Richard Stanley",0,315,"Casino Patron / Athens Protester (uncredited)"
155,321,"Dan Latham",0,321,"Police Sgt. Spellman / Gotham Bomb Squad (uncredited)"
585,352,"Daniel Gerson",2,352,"Needleman / Smitty (voice)"
69382,1001,"Robert Bones",0,1001,"The Gunslinger / Preacher"
89540,1002,"Dami\u00e1n Delgado",2,1002,"Topiltzin / Tom\u00e1s"
107315,1002,"Edward Furlong",2,1002,"Jack / Frank"
52462,1003,"Andrea Edmondson",0,1003,"Mary / GG"
16112,1004,"Kevin Clash",2,1004,"Elmo / Grouch Jailer"
51162,1004,"Jim Cummings",2,1004,"Winnie the Pooh / Tigger (voice)"
52462,1004,"Summer Nguyen",0,1004,"Nicky / Taps"
89540,1004,"Elpidia Carrillo",1,1004,"Tecuichpo / Do\u00f1a Isabel"
107315,1004,"Kristin Booth",1,1004,"Penny / Paige"
42497,1007,"Donald L. Brooks",0,1007,"Angel / Times Square Hustler / Hippie"
107315,1007,"Michael Eisner",0,1007,"Morty / David"
16112,1013,"Stephanie D'Abruzzo",1,1013,"Grizzy / Pestie"
77459,1013,"Philippe Peythieu",0,1013,"P\u00e2t\u00e9 / Narrator (voice)"
16112,1016,"Jerry Nelson",2,1016,"Count / Pestie / Grouch Mayor / Grouch Cop"
16112,1018,"Martin P. Robinson",0,1018,"Telly / Pestie / Laundromad Guy"
16112,1019,"David Rudman",0,1019,"Baby Bear / Fat Blue"
16112,1020,"Caroll Spinney",2,1020,"Big Bird / Oscar the Grouch"
16112,1021,"Steve Whitmire",2,1021,"Ernie / Stuckweed"
16112,1023,"Frank Oz",2,1023,"Bert / Grover / Cookie Monster (voice)"
98549,1043,"Lukas Behnken",2,1043,"Jesse James / J. Frank Dalton"
16112,1046,"Matt Vogel",0,1046,"Big Bird / Ernie (assistant) (uncredited) / Additional Muppet Performer (voice)"
16112,1056,"Fran Brill",1,1056,"Zoe / Pestie / Prairie Dawn (voice)"
77930,1082,"Erica Day",1,1082,"Carla / Bartender"
77930,1095,"Charlotte Wilson Langley",0,1095,"Club Goer / Pedestrian"
